time,signal
0.0,-0.255751685991817
0.010003334444814937,0.8596201564023086
0.020006668889629875,-0.060139478044808896
0.030010003334444812,0.46397837440755674
0.04001333777925975,-0.1330395950445976
0.05001667222407469,-0.20312659538713607
0.060020006668889625,0.6240621039771721
0.07002334111370456,0.21821792698405537
0.0800266755585195,-0.4998333818282877
0.09003001000333444,-0.6625328606949916
0.10003334444814937,0.25759817215798797
0.11003667889296431,1.6621708243717659
0.12004001333777925,0.29451057513697876
0.1300433477825942,0.01587592013009541
0.14004668222740912,-0.7553770492181033
0.15005001667222406,0.29302144357173465
0.160053351117039,-0.5912098424179175
0.17005668556185394,1.8954951446315897
0.18006002000666887,0.11942534365764292
0.1900633544514838,0.8456104913458892
0.20006668889629875,0.7848570605207468
0.2100700233411137,0.05041450804283572
0.22007335778592862,0.18444057523555826
0.23007669223074356,-0.4621025955513762
0.2400800266755585,-0.44883950807649864
0.25008336112037344,0.04656996630824934
0.2600866955651884,-0.3827147910132992
0.2700900300100033,0.16613911801067524
0.28009336445481825,-0.1804413563839466
0.2900966988996332,-0.6453779974265934
0.3001000333444481,-0.2509372578663399
0.31010336778926306,-0.47609269063827964
0.320106702234078,-0.5297401696870261
0.33011003667889294,0.02983073022322169
0.3401133711237079,-1.367791120626246
0.3501167055685228,-0.07744263971088068
0.36012004001333775,-0.37296241937106095
0.3701233744581527,-0.7691558236753233
0.3801267089029676,-0.40542183178643865
0.39013004334778256,-1.1313550563644608
0.4001333777925975,0.43808274539099695
0.41013671223741244,-0.48179802813021577
0.4201400466822274,0.3787607175849995
0.4301433811270423,-1.4170014361455625
0.44014671557185725,0.6620462142303469
0.4501500500166722,-0.853171518072045
0.4601533844614871,-0.27288188220081755
0.47015671890630206,-0.1031875854712303
0.480160053351117,-0.22215352743491149
0.49016338779593194,0.1066544367326003
0.5001667222407469,0.3942610838466264
0.5101700566855618,-0.07722078010324072
0.5201733911303767,1.0790653405295254
0.5301767255751917,0.8453579137056345
0.5401800600200066,-0.21911552662065065
0.5501833944648216,0.6029035042651965
0.5601867289096365,0.5657245593363788
0.5701900633544514,0.8550657136238717
0.5801933977992664,-0.12266764657212151
0.5901967322440813,-0.08171375971147456
0.6002000666888962,0.1340046791448512
0.6102034011337112,0.460590639298934
0.6202067355785261,-0.3711865000811135
0.6302100700233411,0.5332989469171351
0.640213404468156,-0.18605537953722595
0.6502167389129709,1.243380328914098
0.6602200733577859,-0.09734476246240496
0.6702234078026008,1.322582377597941
0.6802267422474157,-0.1816863778172128
0.6902300766922307,0.18081492187443335
0.7002334111370456,1.19877318693521
0.7102367455818606,0.5038339463950672
0.7202400800266755,0.2755075874271915
0.7302434144714904,-0.2001108432194536
0.7402467489163054,-0.11040015407410798
0.7502500833611203,-0.12062945111387244
0.7602534178059352,-0.30837724390793975
0.7702567522507502,0.7694465912844697
0.7802600866955651,0.3774744124330642
0.7902634211403801,-1.1987090888629064
0.800266755585195,-1.335358483449209
0.8102700900300099,0.2602748587560683
0.8202734244748249,0.5067454340308303
